Category,Item,Supplier,Supplier Site,Order Number,Supplier Lead Time,Historical Lead Time,Variance Days,Variance Percentage
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3157,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3158,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3159,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3160,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3161,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3162,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3163,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3164,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3165,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3166,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3167,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3168,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3169,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3170,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3171,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3172,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3173,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3174,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3175,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3176,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3177,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3178,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3179,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3180,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3181,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3182,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3183,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3184,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3185,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3186,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3187,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3188,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3189,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3190,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3191,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3192,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3193,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3194,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3195,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3196,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3197,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3198,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3199,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3200,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3201,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3202,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3203,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3204,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3205,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3206,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3207,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3208,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3209,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3210,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2973,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2974,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2975,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2976,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2977,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2978,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2979,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2980,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2981,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2982,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2983,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2984,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2985,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2986,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2987,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2988,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2989,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2990,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2991,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2992,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2993,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2994,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2995,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2996,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2997,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2998,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD2999,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3000,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3001,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3002,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3003,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3004,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3005,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3006,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3007,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3008,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3009,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3010,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3011,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3012,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3013,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3014,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3015,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3016,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3017,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3018,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3019,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3020,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3021,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3022,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3023,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3024,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3025,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3026,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3027,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3028,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3029,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3030,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3031,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3032,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3033,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3034,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3035,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3036,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3037,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3038,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3039,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3040,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3041,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3042,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3043,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3044,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3045,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3046,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3047,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3048,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3049,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3050,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3051,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3052,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3053,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3054,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3055,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3056,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3057,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3058,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3059,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3060,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3061,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3062,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3063,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3064,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3065,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3066,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3067,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3068,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3069,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3070,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3071,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3072,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3073,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3074,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3075,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3076,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3077,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3078,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3079,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3080,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3081,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3082,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3083,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3084,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3085,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3086,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3087,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3088,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3089,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3090,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3091,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3092,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3093,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3094,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3095,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3096,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3097,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3098,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3099,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3100,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3101,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3102,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3103,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3104,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3105,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3106,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3107,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3108,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3109,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3110,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3111,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3112,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3113,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3114,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3115,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3116,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3117,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3118,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3119,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3120,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3121,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3122,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3123,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3124,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3125,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3126,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3127,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3128,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3129,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3130,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3131,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3132,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3133,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3134,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3135,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3136,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3137,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3138,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3139,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3140,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3141,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3142,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3211,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3212,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3213,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3214,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3215,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3216,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3217,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3218,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3219,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3220,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3221,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3222,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3223,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3224,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3225,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3226,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3227,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3228,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3229,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3230,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3231,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3232,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3233,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3234,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3235,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3236,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3237,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3238,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3239,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3240,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3241,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3242,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3243,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3244,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3415,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3416,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3417,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3418,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3419,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3420,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3421,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3422,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3423,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3424,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3425,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3426,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3427,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3428,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3429,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3430,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3431,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3432,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3433,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3434,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3435,2,5,3,150
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3436,2,4,2,100
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3437,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3438,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3439,2,3,1,50
MicrophonesSmall,ECMicrophone3mm,StarElectronics,CA,EC3MMORD3440,2,4,2,100
